Time," Concentration A, PPM"," Concentration A, %"," Current A, uA"," Current raw A, uA","Concentration B, PPM"," Concentration B, %"," Current B, uA"," Current raw B, uA"," Bias, mV"," Temperature, C",Sensor type,Sensor SN,Board SN,Averaging,Ch. A Mode,Ch. A Gain,Ch. B Mode,Ch. B Gain,,,
11/10/24 11:01,12.900,0.001,0.01200,-0.153000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,6.700,0.001,0.00600,-0.159000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,2.800,0.000,0.00200,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,0.500,0.000,0.00000,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,3.700,0.000,0.00300,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,3.300,0.000,0.00300,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,1.400,0.000,0.00100,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-0.700,0.000,0.00000,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,0.100,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,3.200,0.000,0.00300,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,7.800,0.001,0.00700,-0.158000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,6.900,0.001,0.00600,-0.159000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,1.600,0.000,0.00100,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-0.900,0.000,0.00000,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,-1.500,0.000,-0.00100,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,0.500,0.000,0.00000,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,1.200,0.000,0.00100,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,0.400,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-2.000,0.000,-0.00100,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-5.000,-0.001,-0.00400,-0.171000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,-4.700,0.000,-0.00400,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-0.600,0.000,0.00000,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,2.600,0.000,0.00200,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,2.900,0.000,0.00200,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-2.100,0.000,-0.00200,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-4.600,0.000,-0.00400,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-3.600,0.000,-0.00300,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-4.200,0.000,-0.00400,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,-4.400,0.000,-0.00400,-0.170000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,-4.200,0.000,-0.00400,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,-3.200,0.000,-0.00300,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,-2.200,0.000,-0.00200,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,1.400,0.000,0.00100,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,1.500,0.000,0.00100,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,2.200,0.000,0.00200,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,0.000,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,-3.400,0.000,-0.00300,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,-4.800,0.000,-0.00400,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,-4.200,0.000,-0.00400,-0.170000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,0.000,0.000,0.00000,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,0.000,0.000,0.00000,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,0.000,0.000,0.00000,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,0.000,0.000,0.00000,-0.170000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,0.000,0.000,0.00000,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,7.800,0.001,0.00700,-0.162000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,10.000,0.001,0.00900,-0.160000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,12.500,0.001,0.01200,-0.158000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,8.100,0.001,0.00700,-0.162000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,8.400,0.001,0.00800,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,10.600,0.001,0.01000,-0.160000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,12.500,0.001,0.01200,-0.158000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,13.800,0.001,0.01300,-0.157000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,17.300,0.002,0.01600,-0.153000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,15.600,0.002,0.01500,-0.155000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,14.800,0.001,0.01400,-0.156000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,14.400,0.001,0.01400,-0.156000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,13.400,0.001,0.01300,-0.157000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,9.000,0.001,0.00800,-0.161000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,6.100,0.001,0.00500,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,2.100,0.000,0.00200,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,4.600,0.000,0.00400,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,3.500,0.000,0.00300,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,3.500,0.000,0.00300,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,2.900,0.000,0.00200,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,2.400,0.000,0.00200,-0.168000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,-2.800,0.000,-0.00200,-0.173000,0,0,0,0.0,-0.2,24,,,,,,,,,,,
11/10/24 11:02,-2.000,0.000,-0.00200,-0.172000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,-3.800,0.000,-0.00300,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,2.700,0.000,0.00200,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,3.000,0.000,0.00200,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,3.200,0.000,0.00300,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,2.900,0.000,0.00200,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,3.700,0.000,0.00300,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,-1.000,0.000,-0.00100,-0.171000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,0.500,0.000,0.00000,-0.170000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,5.200,0.001,0.00500,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,5.700,0.001,0.00500,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,5.200,0.001,0.00500,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,5.800,0.001,0.00500,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,7.400,0.001,0.00700,-0.163000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,13.200,0.001,0.01200,-0.157000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,9.400,0.001,0.00900,-0.161000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,13.500,0.001,0.01300,-0.157000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,14.900,0.001,0.01400,-0.156000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,15.500,0.002,0.01500,-0.155000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:02,17.200,0.002,0.01600,-0.153000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,15.700,0.002,0.01500,-0.155000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,15.100,0.002,0.01400,-0.155000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,9.100,0.001,0.00800,-0.161000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:02,6.700,0.001,0.00600,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,6.800,0.001,0.00600,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,4.500,0.000,0.00400,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,1.800,0.000,0.00100,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,6.400,0.001,0.00600,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,8.300,0.001,0.00800,-0.162000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,6.800,0.001,0.00600,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,5.200,0.001,0.00500,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,5.800,0.001,0.00500,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,6.700,0.001,0.00600,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,8.100,0.001,0.00700,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,4.600,0.000,0.00400,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,4.600,0.000,0.00400,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,3.500,0.000,0.00300,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,5.200,0.001,0.00500,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,4.400,0.000,0.00400,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,2.800,0.000,0.00200,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,-0.500,0.000,0.00000,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,0.700,0.000,0.00000,-0.169000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,4.200,0.000,0.00400,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,4.500,0.000,0.00400,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,4.200,0.000,0.00400,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,6.300,0.001,0.00600,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,7.500,0.001,0.00700,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,5.000,0.001,0.00400,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,6.100,0.001,0.00500,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,4.300,0.000,0.00400,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,5.200,0.001,0.00500,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,4.400,0.000,0.00400,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,5.400,0.001,0.00500,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,4.700,0.000,0.00400,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:03,0.700,0.000,0.00000,-0.169000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,0.800,0.000,0.00000,-0.169000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,3.400,0.000,0.00300,-0.167000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,-0.300,0.000,0.00000,-0.170000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:03,-0.300,0.000,0.00000,-0.170000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,-0.100,0.000,0.00000,-0.170000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,6.100,0.001,0.00500,-0.164000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,9.100,0.001,0.00800,-0.161000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,11.300,0.001,0.01100,-0.159000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:03,11.400,0.001,0.01100,-0.159000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,13.500,0.001,0.01300,-0.157000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:03,12.300,0.001,0.01200,-0.158000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,13.600,0.001,0.01300,-0.157000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,13.000,0.001,0.01200,-0.157000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:03,9.300,0.001,0.00900,-0.161000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:03,10.400,0.001,0.01000,-0.160000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,11.600,0.001,0.01100,-0.159000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:03,13.900,0.001,0.01300,-0.157000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:03,13.400,0.001,0.01300,-0.157000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,15.200,0.002,0.01400,-0.155000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,17.800,0.002,0.01700,-0.153000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,19.200,0.002,0.01800,-0.151000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:03,16.100,0.002,0.01500,-0.154000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,14.300,0.001,0.01300,-0.156000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,12.400,0.001,0.01200,-0.158000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,10.900,0.001,0.01000,-0.160000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,1.400,0.000,0.00100,-0.169000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,-4.400,0.000,-0.00400,-0.174000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,-6.800,-0.001,-0.00600,-0.177000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:03,-6.100,-0.001,-0.00500,-0.176000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-9.200,-0.001,-0.00800,-0.179000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-7.400,-0.001,-0.00700,-0.177000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,-7.600,-0.001,-0.00700,-0.178000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,-5.800,-0.001,-0.00500,-0.176000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-4.100,0.000,-0.00400,-0.174000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-5.500,-0.001,-0.00500,-0.175000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-8.600,-0.001,-0.00800,-0.178000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-9.900,-0.001,-0.00900,-0.180000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-7.400,-0.001,-0.00700,-0.177000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-9.600,-0.001,-0.00900,-0.179000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-7.100,-0.001,-0.00600,-0.177000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-6.200,-0.001,-0.00600,-0.176000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-7.700,-0.001,-0.00700,-0.178000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-4.100,0.000,-0.00400,-0.174000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-3.300,0.000,-0.00300,-0.173000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-2.300,0.000,-0.00200,-0.172000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,-0.100,0.000,0.00000,-0.170000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,3.700,0.000,0.00300,-0.166000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,7.300,0.001,0.00700,-0.163000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,10.600,0.001,0.01000,-0.160000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,14.000,0.001,0.01300,-0.156000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,14.700,0.001,0.01400,-0.156000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:04,8.800,0.001,0.00800,-0.162000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,4.900,0.000,0.00400,-0.165000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,3.300,0.000,0.00300,-0.167000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,7.200,0.001,0.00700,-0.163000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,11.500,0.001,0.01100,-0.159000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,13.500,0.001,0.01300,-0.157000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,12.500,0.001,0.01200,-0.158000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,14.200,0.001,0.01300,-0.156000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,10.500,0.001,0.01000,-0.160000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,8.900,0.001,0.00800,-0.161000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,10.600,0.001,0.01000,-0.160000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,7.900,0.001,0.00700,-0.162000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,5.800,0.001,0.00500,-0.164000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,7.000,0.001,0.00600,-0.163000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,10.900,0.001,0.01000,-0.159000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,11.500,0.001,0.01100,-0.159000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,11.400,0.001,0.01100,-0.159000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,10.400,0.001,0.01000,-0.160000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,7.600,0.001,0.00700,-0.163000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,7.900,0.001,0.00700,-0.162000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,14.400,0.001,0.01400,-0.156000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,16.200,0.002,0.01500,-0.154000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,16.000,0.002,0.01500,-0.155000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,11.900,0.001,0.01100,-0.159000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,6.700,0.001,0.00600,-0.164000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,4.900,0.000,0.00400,-0.165000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,4.000,0.000,0.00300,-0.166000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,4.100,0.000,0.00400,-0.166000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,6.200,0.001,0.00600,-0.164000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,5.800,0.001,0.00500,-0.164000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,5.900,0.001,0.00500,-0.164000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,8.600,0.001,0.00800,-0.162000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,8.100,0.001,0.00700,-0.162000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,5.500,0.001,0.00500,-0.165000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,3.400,0.000,0.00300,-0.167000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,2.800,0.000,0.00200,-0.167000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:04,3.800,0.000,0.00300,-0.166000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:04,2.500,0.000,0.00200,-0.168000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:05,3.600,0.000,0.00300,-0.167000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:05,5.800,0.001,0.00500,-0.164000,0,0,0,0.0,0,23,,,,,,,,,,,
11/10/24 11:05,3.800,0.000,0.00300,-0.166000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:05,11.200,0.001,0.01000,-0.159000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:05,21.400,0.002,0.02000,-0.149000,0,0,0,0.0,-0.1,23,,,,,,,,,,,
11/10/24 11:05,21.200,0.002,0.02000,-0.150000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:05,16.600,0.002,0.01600,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,8.800,0.001,0.00800,-0.161000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,1.200,0.000,0.00100,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-5.000,-0.001,-0.00400,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-4.300,0.000,-0.00400,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-6.200,-0.001,-0.00600,-0.176000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-9.000,-0.001,-0.00800,-0.179000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-7.200,-0.001,-0.00700,-0.177000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-5.000,-0.001,-0.00400,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-8.000,-0.001,-0.00700,-0.178000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-10.300,-0.001,-0.01000,-0.180000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:05,-11.100,-0.001,-0.01000,-0.181000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-13.200,-0.001,-0.01200,-0.183000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-13.500,-0.001,-0.01300,-0.183000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-10.500,-0.001,-0.01000,-0.180000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-14.300,-0.001,-0.01300,-0.184000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:05,-15.000,-0.002,-0.01400,-0.185000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:05,-24.100,-0.002,-0.02300,-0.193000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-35.400,-0.004,-0.03400,-0.204000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-38.200,-0.004,-0.03700,-0.207000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-35.200,-0.004,-0.03400,-0.204000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-28.700,-0.003,-0.02700,-0.198000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-22.000,-0.002,-0.02100,-0.191000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-17.400,-0.002,-0.01600,-0.187000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:05,-14.900,-0.001,-0.01400,-0.185000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:05,-11.500,-0.001,-0.01100,-0.181000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-9.900,-0.001,-0.00900,-0.180000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:05,-10.000,-0.001,-0.00900,-0.180000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
