Sensor type	Sensor SN	Board SN	Averaging	Ch. A Mode	Ch. A Gain	Ch. B Mode	Ch. B Gain			
11/10/2024 11:02:12 AM	0.000	0.000	0.000000	-0.170000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:13 AM	0.000	0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:14 AM	7.800	0.001	0.007000	-0.162000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:15 AM	10.000	0.001	0.009000	-0.160000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:16 AM	12.500	0.001	0.012000	-0.158000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:17 AM	8.100	0.001	0.007000	-0.162000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:18 AM	8.400	0.001	0.008000	-0.162000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:19 AM	10.600	0.001	0.010000	-0.160000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:20 AM	12.500	0.001	0.012000	-0.158000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:21 AM	13.800	0.001	0.013000	-0.157000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:22 AM	17.300	0.002	0.016000	-0.153000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:23 AM	15.600	0.002	0.015000	-0.155000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:24 AM	14.800	0.001	0.014000	-0.156000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:25 AM	14.400	0.001	0.014000	-0.156000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:26 AM	13.400	0.001	0.013000	-0.157000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:27 AM	9.000	0.001	0.008000	-0.161000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:28 AM	6.100	0.001	0.005000	-0.164000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:29 AM	2.100	0.000	0.002000	-0.168000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:30 AM	4.600	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:31 AM	3.500	0.000	0.003000	-0.167000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:32 AM	3.500	0.000	0.003000	-0.167000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:33 AM	2.900	0.000	0.002000	-0.167000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:34 AM	2.400	0.000	0.002000	-0.168000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:35 AM	-2.800	-0.000	-0.002000	-0.173000	0	0	0	0.0	-0.2	24
11/10/2024 11:02:36 AM	-2.000	-0.000	-0.002000	-0.172000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:37 AM	-3.800	-0.000	-0.003000	-0.174000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:38 AM	2.700	0.000	0.002000	-0.167000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:39 AM	3.000	0.000	0.002000	-0.167000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:40 AM	3.200	0.000	0.003000	-0.167000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:41 AM	2.900	0.000	0.002000	-0.167000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:42 AM	3.700	0.000	0.003000	-0.166000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:43 AM	-1.000	-0.000	-0.001000	-0.171000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:44 AM	0.500	0.000	0.000000	-0.170000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:45 AM	5.200	0.001	0.005000	-0.165000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:46 AM	5.700	0.001	0.005000	-0.165000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:47 AM	5.200	0.001	0.005000	-0.165000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:48 AM	5.800	0.001	0.005000	-0.164000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:49 AM	7.400	0.001	0.007000	-0.163000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:50 AM	13.200	0.001	0.012000	-0.157000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:51 AM	9.400	0.001	0.009000	-0.161000	0	0	0	0.0	0.0	24
11/10/2024 11:02:52 AM	13.500	0.001	0.013000	-0.157000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:53 AM	14.900	0.001	0.014000	-0.156000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:54 AM	15.500	0.002	0.015000	-0.155000	0	0	0	0.0	-0.1	24
11/10/2024 11:02:55 AM	17.200	0.002	0.016000	-0.153000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:56 AM	15.700	0.002	0.015000	-0.155000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:57 AM	15.100	0.002	0.014000	-0.155000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:58 AM	9.100	0.001	0.008000	-0.161000	0	0	0	0.0	-0.0	24
11/10/2024 11:02:59 AM	6.700	0.001	0.006000	-0.164000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:00 AM	6.800	0.001	0.006000	-0.163000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:01 AM	4.500	0.000	0.004000	-0.166000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:02 AM	1.800	0.000	0.001000	-0.168000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:03 AM	6.400	0.001	0.006000	-0.164000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:04 AM	8.300	0.001	0.008000	-0.162000	0	0	0	0.0	0.0	24
11/10/2024 11:03:05 AM	6.800	0.001	0.006000	-0.163000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:06 AM	5.200	0.001	0.005000	-0.165000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:07 AM	5.800	0.001	0.005000	-0.164000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:08 AM	6.700	0.001	0.006000	-0.164000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:09 AM	8.100	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:10 AM	4.600	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:11 AM	4.600	0.000	0.004000	-0.166000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:12 AM	3.500	0.000	0.003000	-0.167000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:13 AM	5.200	0.001	0.005000	-0.165000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:14 AM	4.400	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:15 AM	2.800	0.000	0.002000	-0.167000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:16 AM	-0.500	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:17 AM	0.700	0.000	0.000000	-0.169000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:18 AM	4.200	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:19 AM	4.500	0.000	0.004000	-0.166000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:20 AM	4.200	0.000	0.004000	-0.166000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:21 AM	6.300	0.001	0.006000	-0.164000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:22 AM	7.500	0.001	0.007000	-0.163000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:23 AM	5.000	0.001	0.004000	-0.165000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:24 AM	6.100	0.001	0.005000	-0.164000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:25 AM	4.300	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:26 AM	5.200	0.001	0.005000	-0.165000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:27 AM	4.400	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:28 AM	5.400	0.001	0.005000	-0.165000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:29 AM	4.700	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:03:30 AM	0.700	0.000	0.000000	-0.169000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:31 AM	0.800	0.000	0.000000	-0.169000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:32 AM	3.400	0.000	0.003000	-0.167000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:33 AM	-0.300	-0.000	0.000000	-0.170000	0	0	0	0.0	-0.0	24
11/10/2024 11:03:34 AM	-0.300	-0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:35 AM	-0.100	-0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:36 AM	6.100	0.001	0.005000	-0.164000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:37 AM	9.100	0.001	0.008000	-0.161000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:38 AM	11.300	0.001	0.011000	-0.159000	0	0	0	0.0	-0.0	23
11/10/2024 11:03:39 AM	11.400	0.001	0.011000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:40 AM	13.500	0.001	0.013000	-0.157000	0	0	0	0.0	-0.0	23
11/10/2024 11:03:41 AM	12.300	0.001	0.012000	-0.158000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:42 AM	13.600	0.001	0.013000	-0.157000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:43 AM	13.000	0.001	0.012000	-0.157000	0	0	0	0.0	-0.0	23
11/10/2024 11:03:44 AM	9.300	0.001	0.009000	-0.161000	0	0	0	0.0	-0.0	23
11/10/2024 11:03:45 AM	10.400	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:46 AM	11.600	0.001	0.011000	-0.159000	0	0	0	0.0	-0.0	23
11/10/2024 11:03:47 AM	13.900	0.001	0.013000	-0.157000	0	0	0	0.0	-0.0	23
11/10/2024 11:03:48 AM	13.400	0.001	0.013000	-0.157000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:49 AM	15.200	0.002	0.014000	-0.155000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:50 AM	17.800	0.002	0.017000	-0.153000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:51 AM	19.200	0.002	0.018000	-0.151000	0	0	0	0.0	-0.0	23
11/10/2024 11:03:52 AM	16.100	0.002	0.015000	-0.154000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:53 AM	14.300	0.001	0.013000	-0.156000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:54 AM	12.400	0.001	0.012000	-0.158000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:55 AM	10.900	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:56 AM	1.400	0.000	0.001000	-0.169000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:57 AM	-4.400	-0.000	-0.004000	-0.174000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:58 AM	-6.800	-0.001	-0.006000	-0.177000	0	0	0	0.0	-0.1	23
11/10/2024 11:03:59 AM	-6.100	-0.001	-0.005000	-0.176000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:00 AM	-9.200	-0.001	-0.008000	-0.179000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:01 AM	-7.400	-0.001	-0.007000	-0.177000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:02 AM	-7.600	-0.001	-0.007000	-0.178000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:03 AM	-5.800	-0.001	-0.005000	-0.176000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:04 AM	-4.100	-0.000	-0.004000	-0.174000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:05 AM	-5.500	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:06 AM	-8.600	-0.001	-0.008000	-0.178000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:07 AM	-9.900	-0.001	-0.009000	-0.180000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:08 AM	-7.400	-0.001	-0.007000	-0.177000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:09 AM	-9.600	-0.001	-0.009000	-0.179000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:10 AM	-7.100	-0.001	-0.006000	-0.177000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:11 AM	-6.200	-0.001	-0.006000	-0.176000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:12 AM	-7.700	-0.001	-0.007000	-0.178000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:13 AM	-4.100	-0.000	-0.004000	-0.174000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:14 AM	-3.300	-0.000	-0.003000	-0.173000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:15 AM	-2.300	-0.000	-0.002000	-0.172000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:16 AM	-0.100	-0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:17 AM	3.700	0.000	0.003000	-0.166000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:18 AM	7.300	0.001	0.007000	-0.163000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:19 AM	10.600	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:20 AM	14.000	0.001	0.013000	-0.156000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:21 AM	14.700	0.001	0.014000	-0.156000	0	0	0	0.0	-0.1	24
11/10/2024 11:04:22 AM	8.800	0.001	0.008000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:23 AM	4.900	0.000	0.004000	-0.165000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:24 AM	3.300	0.000	0.003000	-0.167000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:25 AM	7.200	0.001	0.007000	-0.163000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:26 AM	11.500	0.001	0.011000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:27 AM	13.500	0.001	0.013000	-0.157000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:28 AM	12.500	0.001	0.012000	-0.158000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:29 AM	14.200	0.001	0.013000	-0.156000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:30 AM	10.500	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:31 AM	8.900	0.001	0.008000	-0.161000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:32 AM	10.600	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:33 AM	7.900	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:34 AM	5.800	0.001	0.005000	-0.164000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:35 AM	7.000	0.001	0.006000	-0.163000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:36 AM	10.900	0.001	0.010000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:37 AM	11.500	0.001	0.011000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:38 AM	11.400	0.001	0.011000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:39 AM	10.400	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:40 AM	7.600	0.001	0.007000	-0.163000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:41 AM	7.900	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:42 AM	14.400	0.001	0.014000	-0.156000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:43 AM	16.200	0.002	0.015000	-0.154000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:44 AM	16.000	0.002	0.015000	-0.155000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:45 AM	11.900	0.001	0.011000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:46 AM	6.700	0.001	0.006000	-0.164000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:47 AM	4.900	0.000	0.004000	-0.165000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:48 AM	4.000	0.000	0.003000	-0.166000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:49 AM	4.100	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:50 AM	6.200	0.001	0.006000	-0.164000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:51 AM	5.800	0.001	0.005000	-0.164000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:52 AM	5.900	0.001	0.005000	-0.164000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:53 AM	8.600	0.001	0.008000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:54 AM	8.100	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:55 AM	5.500	0.001	0.005000	-0.165000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:56 AM	3.400	0.000	0.003000	-0.167000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:57 AM	2.800	0.000	0.002000	-0.167000	0	0	0	0.0	-0.0	23
11/10/2024 11:04:58 AM	3.800	0.000	0.003000	-0.166000	0	0	0	0.0	-0.1	23
11/10/2024 11:04:59 AM	2.500	0.000	0.002000	-0.168000	0	0	0	0.0	-0.1	23
11/10/2024 11:05:00 AM	3.600	0.000	0.003000	-0.167000	0	0	0	0.0	-0.1	23
11/10/2024 11:05:01 AM	5.800	0.001	0.005000	-0.164000	0	0	0	0.0	-0.0	23
11/10/2024 11:05:02 AM	3.800	0.000	0.003000	-0.166000	0	0	0	0.0	-0.1	23
11/10/2024 11:05:03 AM	11.200	0.001	0.010000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:05:04 AM	21.400	0.002	0.020000	-0.149000	0	0	0	0.0	-0.1	23
11/10/2024 11:05:05 AM	21.200	0.002	0.020000	-0.150000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:06 AM	16.600	0.002	0.016000	-0.154000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:07 AM	8.800	0.001	0.008000	-0.161000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:08 AM	1.200	0.000	0.001000	-0.169000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:09 AM	-5.000	-0.001	-0.004000	-0.175000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:10 AM	-4.300	-0.000	-0.004000	-0.174000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:11 AM	-6.200	-0.001	-0.006000	-0.176000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:12 AM	-9.000	-0.001	-0.008000	-0.179000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:13 AM	-7.200	-0.001	-0.007000	-0.177000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:14 AM	-5.000	-0.001	-0.004000	-0.175000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:15 AM	-8.000	-0.001	-0.007000	-0.178000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:16 AM	-10.300	-0.001	-0.010000	-0.180000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:17 AM	-11.100	-0.001	-0.010000	-0.181000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:18 AM	-13.200	-0.001	-0.012000	-0.183000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:19 AM	-13.500	-0.001	-0.013000	-0.183000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:20 AM	-10.500	-0.001	-0.010000	-0.180000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:21 AM	-14.300	-0.001	-0.013000	-0.184000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:22 AM	-15.000	-0.002	-0.014000	-0.185000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:23 AM	-24.100	-0.002	-0.023000	-0.193000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:24 AM	-35.400	-0.004	-0.034000	-0.204000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:25 AM	-38.200	-0.004	-0.037000	-0.207000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:26 AM	-35.200	-0.004	-0.034000	-0.204000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:27 AM	-28.700	-0.003	-0.027000	-0.198000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:28 AM	-22.000	-0.002	-0.021000	-0.191000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:29 AM	-17.400	-0.002	-0.016000	-0.187000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:30 AM	-14.900	-0.001	-0.014000	-0.185000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:31 AM	-11.500	-0.001	-0.011000	-0.181000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:32 AM	-9.900	-0.001	-0.009000	-0.180000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:33 AM	-10.000	-0.001	-0.009000	-0.180000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:34 AM	-6.400	-0.001	-0.006000	-0.176000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:35 AM	-0.200	-0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:36 AM	4.400	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:37 AM	6.900	0.001	0.006000	-0.163000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:38 AM	5.700	0.001	0.005000	-0.165000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:39 AM	6.800	0.001	0.006000	-0.163000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:40 AM	3.100	0.000	0.003000	-0.167000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:41 AM	0.900	0.000	0.000000	-0.169000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:42 AM	-1.600	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:43 AM	-3.400	-0.000	-0.003000	-0.173000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:44 AM	-1.500	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:45 AM	5.400	0.001	0.005000	-0.165000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:46 AM	9.800	0.001	0.009000	-0.160000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:47 AM	10.300	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:48 AM	12.700	0.001	0.012000	-0.158000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:49 AM	12.500	0.001	0.012000	-0.158000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:50 AM	10.700	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:51 AM	11.200	0.001	0.010000	-0.159000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:52 AM	15.800	0.002	0.015000	-0.155000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:53 AM	17.600	0.002	0.017000	-0.153000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:54 AM	16.700	0.002	0.016000	-0.154000	0	0	0	0.0	-0.1	24
11/10/2024 11:05:55 AM	14.800	0.001	0.014000	-0.156000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:56 AM	16.300	0.002	0.015000	-0.154000	0	0	0	0.0	-0.0	23
11/10/2024 11:05:57 AM	11.600	0.001	0.011000	-0.159000	0	0	0	0.0	-0.0	24
11/10/2024 11:05:58 AM	8.600	0.001	0.008000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:05:59 AM	8.100	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:00 AM	7.300	0.001	0.007000	-0.163000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:01 AM	9.700	0.001	0.009000	-0.161000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:02 AM	12.600	0.001	0.012000	-0.158000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:03 AM	17.300	0.002	0.016000	-0.153000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:04 AM	18.300	0.002	0.017000	-0.152000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:05 AM	17.000	0.002	0.016000	-0.154000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:06 AM	18.400	0.002	0.017000	-0.152000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:07 AM	19.100	0.002	0.018000	-0.152000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:08 AM	13.100	0.001	0.012000	-0.157000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:09 AM	13.100	0.001	0.012000	-0.157000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:10 AM	11.100	0.001	0.010000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:11 AM	12.900	0.001	0.012000	-0.158000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:12 AM	9.400	0.001	0.009000	-0.161000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:13 AM	5.600	0.001	0.005000	-0.165000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:14 AM	1.400	0.000	0.001000	-0.169000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:15 AM	1.700	0.000	0.001000	-0.168000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:16 AM	-0.100	-0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:17 AM	1.700	0.000	0.001000	-0.168000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:18 AM	4.200	0.000	0.004000	-0.166000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:19 AM	0.700	0.000	0.000000	-0.169000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:20 AM	2.300	0.000	0.002000	-0.168000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:21 AM	1.200	0.000	0.001000	-0.169000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:22 AM	2.400	0.000	0.002000	-0.168000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:23 AM	2.600	0.000	0.002000	-0.168000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:24 AM	2.600	0.000	0.002000	-0.168000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:25 AM	-0.400	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:26 AM	-1.100	-0.000	-0.001000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:27 AM	1.000	0.000	0.001000	-0.169000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:28 AM	6.200	0.001	0.006000	-0.164000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:29 AM	7.700	0.001	0.007000	-0.163000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:30 AM	10.000	0.001	0.009000	-0.160000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:31 AM	6.800	0.001	0.006000	-0.163000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:32 AM	7.600	0.001	0.007000	-0.163000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:33 AM	8.500	0.001	0.008000	-0.162000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:34 AM	14.600	0.001	0.014000	-0.156000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:35 AM	14.000	0.001	0.013000	-0.156000	0	0	0	0.0	-0.0	23
